unique_id,country,site,condition,gender,age,ethnicity,diff_in_mean_ratings_direct,diff_in_mean_ratings_indirect,mean_rating_white_primes_direct,mean_rating_white_primes_indirect,mean_rating_black_primes_direct,mean_rating_black_primes_indirect
Rome91,Italy,Rome,low social pressure,female,19,Caucasico,-0.08333333333333304,-0.04166666666666696,2.8333333333333335,3.5416666666666665,2.9166666666666665,3.5833333333333335
Rome93,Italy,Rome,low social pressure,female,21,Caucasico,-0.25,-0.08333333333333348,2.4166666666666665,2.4166666666666665,2.6666666666666665,2.5
Rome96,Italy,Rome,high social pressure,female,19,Caucasico,-0.3333333333333335,0.2916666666666665,2.4166666666666665,2.5416666666666665,2.75,2.25
Rome98,Italy,Rome,high social pressure,female,19,Caucasico,-0.25,-0.08333333333333348,2.4166666666666665,2.6666666666666665,2.6666666666666665,2.75
Rome100,Italy,Rome,high social pressure,female,19,Altro,0.16666666666666652,0,2.9166666666666665,2.4583333333333335,2.75,2.4583333333333335
Rome101,Italy,Rome,low social pressure,female,20,Caucasico,-0.5833333333333335,-0.583333333333333,2.9166666666666665,2.4583333333333335,3.5,3.0416666666666665
Rome103,Italy,Rome,low social pressure,male,24,Caucasico,-0.08333333333333304,-0.125,2.5833333333333335,2.5416666666666665,2.6666666666666665,2.6666666666666665
Rome106,Italy,Rome,high social pressure,female,23,Caucasico,-0.08333333333333348,0,2.9166666666666665,2.9583333333333335,3,2.9583333333333335
Rome108,Italy,Rome,high social pressure,female,19,Caucasico,-0.583333333333333,-0.25,2.8333333333333335,2.9166666666666665,3.4166666666666665,3.1666666666666665
Rome110,Italy,Rome,high social pressure,female,19,Caucasico,-0.3333333333333335,-0.7500000000000002,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0833333333333335
Rome112,Italy,Rome,high social pressure,male,21,Caucasico,0.08333333333333304,0,2.6666666666666665,2.5416666666666665,2.5833333333333335,2.5416666666666665
Rome113,Italy,Rome,low social pressure,female,21,Caucasico,-0.583333333333333,-0.375,2.5833333333333335,2.9583333333333335,3.1666666666666665,3.3333333333333335
Rome115,Italy,Rome,low social pressure,female,27,Caucasico,-0.16666666666666652,-0.04166666666666652,2.5833333333333335,2.75,2.75,2.7916666666666665
Rome117,Italy,Rome,low social pressure,female,20,Caucasico,0.583333333333333,0.16666666666666696,2.9166666666666665,3.0833333333333335,2.3333333333333335,2.9166666666666665
Rome120,Italy,Rome,high social pressure,male,19,Caucasico,-0.08333333333333348,-0.25,2.5,2.6666666666666665,2.5833333333333335,2.9166666666666665
Rome123,Italy,Rome,low social pressure,male,24,Caucasico,0.75,0.16666666666666696,2.9166666666666665,2.7083333333333335,2.1666666666666665,2.5416666666666665
Rome124,Italy,Rome,high social pressure,female,21,Caucasico,0.5,-0.16666666666666696,3.3333333333333335,2.4166666666666665,2.8333333333333335,2.5833333333333335
Rome127,Italy,Rome,low social pressure,female,20,Caucasico,0.5,0.75,2.6666666666666665,3.2083333333333335,2.1666666666666665,2.4583333333333335
Rome129,Italy,Rome,low social pressure,female,19,Caucasico,0.25,-0.625,2.4166666666666665,2.25,2.1666666666666665,2.875
Rome130,Italy,Rome,high social pressure,male,20,Caucasico,-0.25,-0.25,2.6666666666666665,2.5833333333333335,2.9166666666666665,2.8333333333333335
Rome132,Italy,Rome,high social pressure,female,19,Caucasico,0.25,-0.125,2.5,2.5416666666666665,2.25,2.6666666666666665
Rome133,Italy,Rome,low social pressure,male,22,Caucasico,0,0,2.8333333333333335,2.9583333333333335,2.8333333333333335,2.9583333333333335
Rome135,Italy,Rome,low social pressure,female,19,Caucasico,-0.16666666666666652,-0.04166666666666652,2.25,2.5,2.4166666666666665,2.5416666666666665
Rome2,Italy,Rome,high social pressure,female,21,Caucasico,-1.1666666666666667,-0.583333333333333,1.5833333333333333,2.5833333333333335,2.75,3.1666666666666665
Rome4,Italy,Rome,high social pressure,male,21,Caucasico,-0.25,0.4583333333333335,2.9166666666666665,3.8333333333333335,3.1666666666666665,3.375
Rome6,Italy,Rome,high social pressure,female,22,Caucasico,0.25,0.08333333333333348,2.5833333333333335,2.4583333333333335,2.3333333333333335,2.375
Rome8,Italy,Rome,high social pressure,female,28,Caucasico,-0.08333333333333348,0.04166666666666652,2.5,2.6666666666666665,2.5833333333333335,2.625
Rome10,Italy,Rome,high social pressure,female,18,Caucasico,-0.833333333333333,-0.04166666666666652,2.3333333333333335,2.875,3.1666666666666665,2.9166666666666665
Rome12,Italy,Rome,high social pressure,female,18,Caucasico,0.08333333333333304,0.04166666666666652,2.1666666666666665,2.625,2.0833333333333335,2.5833333333333335
Rome14,Italy,Rome,high social pressure,female,23,Caucasico,0,-0.16666666666666652,2.5833333333333335,2.375,2.5833333333333335,2.5416666666666665
Rome16,Italy,Rome,high social pressure,female,22,Altro,1.0833333333333335,1.3333333333333335,3.25,3.375,2.1666666666666665,2.0416666666666665
Rome18,Italy,Rome,high social pressure,female,18,Caucasico,0.16666666666666652,0.20833333333333304,2.1666666666666665,2.4166666666666665,2,2.2083333333333335
Rome20,Italy,Rome,high social pressure,male,22,Caucasico,0.16666666666666696,-0.04166666666666652,2.5833333333333335,2.625,2.4166666666666665,2.6666666666666665
UCF157,USA,UCF,low social pressure,male,19,"White, non-Hispanic or Latino",0.25,0.04166666666666652,2.5833333333333335,3,2.3333333333333335,2.9583333333333335
UCF158,USA,UCF,high social pressure,female,22,Asian-American,0.08333333333333348,-0.04166666666666652,2.0833333333333335,2.9583333333333335,2,3
UCF164,USA,UCF,high social pressure,male,26,African-American,-0.75,0,2.5,2.8333333333333335,3.25,2.8333333333333335
UCF165,USA,UCF,low social pressure,female,20,Asian-American,0.08333333333333304,-0.125,2.4166666666666665,3.0833333333333335,2.3333333333333335,3.2083333333333335
UCF166,USA,UCF,high social pressure,male,23,Asian-American,-0.5833333333333335,-0.5833333333333335,2.1666666666666665,2.625,2.75,3.2083333333333335
UCF167,USA,UCF,low social pressure,female,19,Latino or Hispanic,0.16666666666666652,-0.125,2.9166666666666665,2.75,2.75,2.875
UCF168,USA,UCF,high social pressure,male,22,Latino or Hispanic,-0.583333333333333,-0.8333333333333335,2.3333333333333335,2.5416666666666665,2.9166666666666665,3.375
UCF169,USA,UCF,low social pressure,female,19,Asian-American,0.16666666666666652,-0.16666666666666696,2.5,2.6666666666666665,2.3333333333333335,2.8333333333333335
UCF170,USA,UCF,high social pressure,female,19,Asian-American,0,0.04166666666666652,2,2.2916666666666665,2,2.25
UCF171,USA,UCF,low social pressure,male,21,"White, non-Hispanic or Latino",0,0.04166666666666652,2,2.0416666666666665,2,2
UCF172,USA,UCF,high social pressure,male,19,"White, non-Hispanic or Latino",0.6666666666666665,0,2.6666666666666665,2,2,2
UCF185,USA,UCF,low social pressure,male,18,Asian-American,0.5,0.04166666666666652,2.6666666666666665,2.9166666666666665,2.1666666666666665,2.875
UCF186,USA,UCF,high social pressure,female,19,"White, non-Hispanic or Latino",0,0,4,4,4,4
UCF187,USA,UCF,low social pressure,female,18,Multiracial,0.33333333333333304,0.04166666666666652,2.4166666666666665,2.875,2.0833333333333335,2.8333333333333335
UCF188,USA,UCF,high social pressure,female,19,"White, non-Hispanic or Latino",0.08333333333333348,0.04166666666666696,3,2.0833333333333335,2.9166666666666665,2.0416666666666665
UCF189,USA,UCF,low social pressure,female,19,"White, non-Hispanic or Latino",-0.08333333333333304,-0.04166666666666652,2.5833333333333335,2.9583333333333335,2.6666666666666665,3
UCF190,USA,UCF,high social pressure,male,18,"White, non-Hispanic or Latino",-0.08333333333333348,-0.125,2.25,2.5,2.3333333333333335,2.625
UCF191,USA,UCF,low social pressure,male,21,Other,0.16666666666666652,0,2.4166666666666665,2.9166666666666665,2.25,2.9166666666666665
UCF192,USA,UCF,high social pressure,female,21,Asian-American,-0.25,-0.125,2.4166666666666665,2.2916666666666665,2.6666666666666665,2.4166666666666665
UCF193,USA,UCF,low social pressure,female,23,"White, non-Hispanic or Latino",-0.08333333333333304,0.3333333333333335,2.3333333333333335,2.3333333333333335,2.4166666666666665,2
UCF194,USA,UCF,high social pressure,male,19,"White, non-Hispanic or Latino",-0.08333333333333304,0.08333333333333304,2.3333333333333335,2.7916666666666665,2.4166666666666665,2.7083333333333335
UCF195,USA,UCF,low social pressure,female,18,"White, non-Hispanic or Latino",-0.08333333333333348,-0.16666666666666652,2.4166666666666665,2.625,2.5,2.7916666666666665
UCF196,USA,UCF,high social pressure,female,18,Latino or Hispanic,1.1666666666666667,1.4166666666666667,2.25,2.5,1.0833333333333333,1.0833333333333333
UCF197,USA,UCF,low social pressure,female,19,African-American,-0.08333333333333304,-0.25,3.0833333333333335,2.5416666666666665,3.1666666666666665,2.7916666666666665
UCF198,USA,UCF,high social pressure,male,18,Latino or Hispanic,0.4166666666666665,-0.16666666666666652,2.5,2.2083333333333335,2.0833333333333335,2.375
UCF199,USA,UCF,low social pressure,female,21,"White, non-Hispanic or Latino",0.08333333333333348,0.08333333333333348,2.3333333333333335,2.8333333333333335,2.25,2.75
UCF212,USA,UCF,high social pressure,female,28,Latino or Hispanic,0.4166666666666665,0.2916666666666665,3.1666666666666665,2.6666666666666665,2.75,2.375
UCF213,USA,UCF,low social pressure,male,22,Latino or Hispanic,-0.583333333333333,-0.20833333333333348,2.5833333333333335,3.0416666666666665,3.1666666666666665,3.25
UCF214,USA,UCF,high social pressure,female,18,"White, non-Hispanic or Latino",0.7499999999999998,0.125,2.6666666666666665,2.875,1.9166666666666667,2.75
UCF215,USA,UCF,low social pressure,male,19,"White, non-Hispanic or Latino",-0.08333333333333348,-0.125,2.1666666666666665,2.2916666666666665,2.25,2.4166666666666665
UCF216,USA,UCF,high social pressure,female,20,African-American,-0.16666666666666696,-0.20833333333333348,2.6666666666666665,2.5416666666666665,2.8333333333333335,2.75
UCF217,USA,UCF,low social pressure,male,19,Latino or Hispanic,0.33333333333333304,0.08333333333333304,2.6666666666666665,3.1666666666666665,2.3333333333333335,3.0833333333333335
UCF218,USA,UCF,high social pressure,female,21,"White, non-Hispanic or Latino",0,0.29166666666666696,2.4166666666666665,2.7083333333333335,2.4166666666666665,2.4166666666666665
UCF219,USA,UCF,low social pressure,male,20,"White, non-Hispanic or Latino",0.3333333333333335,0.08333333333333348,2.5833333333333335,2.625,2.25,2.5416666666666665
UCF220,USA,UCF,high social pressure,female,23,"White, non-Hispanic or Latino",0.16666666666666652,0,2.4166666666666665,2.9166666666666665,2.25,2.9166666666666665
UCF221,USA,UCF,low social pressure,male,18,African-American,0,-0.125,2.0833333333333335,3.25,2.0833333333333335,3.375
UCF222,USA,UCF,high social pressure,female,22,African-American,-0.5833333333333335,-0.41666666666666696,1.75,2.1666666666666665,2.3333333333333335,2.5833333333333335
UCF223,USA,UCF,low social pressure,female,22,"White, non-Hispanic or Latino",-0.08333333333333348,-0.08333333333333348,2.25,2.125,2.3333333333333335,2.2083333333333335
UCF224,USA,UCF,high social pressure,male,18,"White, non-Hispanic or Latino",-0.08333333333333348,-0.08333333333333304,2.75,3.0833333333333335,2.8333333333333335,3.1666666666666665
UCF225,USA,UCF,low social pressure,female,18,Latino or Hispanic,-0.5,0,2.4166666666666665,2,2.9166666666666665,2
UCF159,USA,UCF,low social pressure,female,19,"White, non-Hispanic or Latino",0.666666666666667,-0.04166666666666696,2.8333333333333335,2.7916666666666665,2.1666666666666665,2.8333333333333335
UCF160,USA,UCF,high social pressure,female,18,"White, non-Hispanic or Latino",0,0.04166666666666696,4,3.9583333333333335,4,3.9166666666666665
UCF161,USA,UCF,low social pressure,male,19,Asian-American,0.7500000000000002,0.666666666666667,2.5833333333333335,2.8333333333333335,1.8333333333333333,2.1666666666666665
UCF162,USA,UCF,high social pressure,male,19,"White, non-Hispanic or Latino",0,-0.125,3,3.0416666666666665,3,3.1666666666666665
UCF163,USA,UCF,low social pressure,male,20,Latino or Hispanic,0,0.16666666666666696,3.25,2.7083333333333335,3.25,2.5416666666666665
UCF173,USA,UCF,low social pressure,male,19,Asian-American,0.5,0.08333333333333348,2.5,2.8333333333333335,2,2.75
UCF175,USA,UCF,low social pressure,female,19,"White, non-Hispanic or Latino",0,0.08333333333333304,3,2.5416666666666665,3,2.4583333333333335
UCF176,USA,UCF,high social pressure,male,19,"White, non-Hispanic or Latino",0.08333333333333348,0,3,2.7916666666666665,2.9166666666666665,2.7916666666666665
UCF177,USA,UCF,low social pressure,male,18,Other,0.08333333333333348,0,3.3333333333333335,3.2083333333333335,3.25,3.2083333333333335
UCF178,USA,UCF,high social pressure,male,21,"White, non-Hispanic or Latino",0,0.08333333333333348,2.4166666666666665,3,2.4166666666666665,2.9166666666666665
UCF179,USA,UCF,low social pressure,male,19,Latino or Hispanic,-0.08333333333333304,0.08333333333333326,2.3333333333333335,1.625,2.4166666666666665,1.5416666666666667
UCF180,USA,UCF,high social pressure,female,22,Latino or Hispanic,1.083333333333333,0.8333333333333335,3.4166666666666665,3.0833333333333335,2.3333333333333335,2.25
UCF181,USA,UCF,low social pressure,male,20,"White, non-Hispanic or Latino",-0.16666666666666652,0,2.5,2.75,2.6666666666666665,2.75
UCF182,USA,UCF,high social pressure,female,19,Latino or Hispanic,0.08333333333333304,0.16666666666666674,2.4166666666666665,1.7916666666666667,2.3333333333333335,1.625
UCF183,USA,UCF,low social pressure,female,19,Latino or Hispanic,0,0,3,3,3,3
UCF184,USA,UCF,high social pressure,female,19,"White, non-Hispanic or Latino",0,-0.16666666666666696,2.4166666666666665,2.6666666666666665,2.4166666666666665,2.8333333333333335
UCF200,USA,UCF,high social pressure,female,18,"White, non-Hispanic or Latino",-0.6666666666666665,-0.125,2.5,2.8333333333333335,3.1666666666666665,2.9583333333333335
UCF201,USA,UCF,low social pressure,male,33,African-American,-0.08333333333333304,-0.08333333333333348,2.8333333333333335,2.0416666666666665,2.9166666666666665,2.125
UCF202,USA,UCF,high social pressure,female,19,"White, non-Hispanic or Latino",0.75,0.9166666666666667,2.75,2.5833333333333335,2,1.6666666666666667
UCF203,USA,UCF,low social pressure,female,18,Latino or Hispanic,0,0.16666666666666652,2,2.0416666666666665,2,1.875
UCF204,USA,UCF,high social pressure,female,19,"White, non-Hispanic or Latino",0.16666666666666652,0.625,2.75,2.8333333333333335,2.5833333333333335,2.2083333333333335
UCF205,USA,UCF,low social pressure,female,19,"White, non-Hispanic or Latino",0.08333333333333348,0.04166666666666652,2.8333333333333335,2.75,2.75,2.7083333333333335
UCF206,USA,UCF,high social pressure,female,19,Asian-American,-0.08333333333333348,-0.5,1.3333333333333333,2.8333333333333335,1.4166666666666667,3.3333333333333335
UCF207,USA,UCF,low social pressure,male,18,Multiracial,-0.3333333333333335,0.08333333333333304,2.5,3.5416666666666665,2.8333333333333335,3.4583333333333335
UCF208,USA,UCF,high social pressure,male,18,African-American,-0.25,0.04166666666666652,2.5833333333333335,2.2916666666666665,2.8333333333333335,2.25
UCF209,USA,UCF,low social pressure,female,18,Asian-American,0,-0.20833333333333304,2.75,2.7083333333333335,2.75,2.9166666666666665
UCF210,USA,UCF,high social pressure,female,19,African-American,-0.7500000000000002,-0.16666666666666652,1.8333333333333333,2.125,2.5833333333333335,2.2916666666666665
UCF211,USA,UCF,low social pressure,female,21,African-American,-2.25,-0.875,1.75,2.375,4,3.25
UVA997,USA,UVA,low social pressure,male,26,"White, non-Hispanic or Latino",0,0,4,4,4,4
UVA3,USA,UVA,low social pressure,male,18,"White, non-Hispanic or Latino",0,-0.16666666666666696,2.75,2.6666666666666665,2.75,2.8333333333333335
UVA6,USA,UVA,high social pressure,female,19,"White, non-Hispanic or Latino",-0.3333333333333335,-0.4166666666666665,2.6666666666666665,2.375,3,2.7916666666666665
UVA9,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",-0.4166666666666665,0,2,2.5416666666666665,2.4166666666666665,2.5416666666666665
UVA13,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",0.583333333333333,-0.08333333333333348,2.6666666666666665,3.0416666666666665,2.0833333333333335,3.125
UVA15,USA,UVA,low social pressure,female,19,Latino or Hispanic,-0.5833333333333335,-0.04166666666666652,2.4166666666666665,2.4583333333333335,3,2.5
UVA18,USA,UVA,high social pressure,male,23,Asian-American,0.16666666666666652,0.25,2.4166666666666665,2.75,2.25,2.5
UVA21,USA,UVA,low social pressure,male,18,African-American,-0.25,0.125,2.75,3.2083333333333335,3,3.0833333333333335
UVA24,USA,UVA,high social pressure,female,19,"White, non-Hispanic or Latino",0,-0.16666666666666696,2.1666666666666665,2.6666666666666665,2.1666666666666665,2.8333333333333335
UVA27,USA,UVA,low social pressure,female,18,"White, non-Hispanic or Latino",0,-0.04166666666666652,3,2.7083333333333335,3,2.75
UVA30,USA,UVA,high social pressure,female,21,"White, non-Hispanic or Latino",-0.5833333333333335,-0.375,2.75,2.5,3.3333333333333335,2.875
UVA31,USA,UVA,low social pressure,female,21,Other,-0.08333333333333304,-0.08333333333333348,2.5833333333333335,2.5,2.6666666666666665,2.5833333333333335
UVA36,USA,UVA,high social pressure,male,21,"White, non-Hispanic or Latino",0,0.125,2.5833333333333335,2.7083333333333335,2.5833333333333335,2.5833333333333335
UVA44,USA,UVA,high social pressure,female,18,"White, non-Hispanic or Latino",0.08333333333333348,0.125,2.5833333333333335,3.3333333333333335,2.5,3.2083333333333335
UVA51,USA,UVA,low social pressure,female,19,"White, non-Hispanic or Latino",0.6666666666666665,0.04166666666666652,3,2.9166666666666665,2.3333333333333335,2.875
UVA58,USA,UVA,high social pressure,female,19,"White, non-Hispanic or Latino",0.16666666666666652,0.08333333333333304,2.6666666666666665,2.5416666666666665,2.5,2.4583333333333335
UVA61,USA,UVA,low social pressure,female,20,"White, non-Hispanic or Latino",0,0,3,3,3,3
UVA72,USA,UVA,high social pressure,male,20,"White, non-Hispanic or Latino",0.08333333333333348,-0.04166666666666696,2.5833333333333335,2.9166666666666665,2.5,2.9583333333333335
UVA77,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",0.4166666666666665,0.5416666666666665,3,2.75,2.5833333333333335,2.2083333333333335
UVA82,USA,UVA,high social pressure,female,18,"White, non-Hispanic or Latino",0.16666666666666652,0,2.5,2.9166666666666665,2.3333333333333335,2.9166666666666665
UVA85,USA,UVA,low social pressure,female,19,"White, non-Hispanic or Latino",0.08333333333333348,-0.04166666666666696,3,2.9166666666666665,2.9166666666666665,2.9583333333333335
UVA90,USA,UVA,high social pressure,male,19,Multiracial,-0.08333333333333348,-0.04166666666666652,2.6666666666666665,2.8333333333333335,2.75,2.875
UVA93,USA,UVA,low social pressure,male,20,"White, non-Hispanic or Latino",0.25,-0.125,2.75,3,2.5,3.125
UVA96,USA,UVA,high social pressure,female,19,"White, non-Hispanic or Latino",0,0.125,2.8333333333333335,2.5833333333333335,2.8333333333333335,2.4583333333333335
UVA103,USA,UVA,low social pressure,male,20,"White, non-Hispanic or Latino",-0.08333333333333304,-0.08333333333333304,2.8333333333333335,2.9583333333333335,2.9166666666666665,3.0416666666666665
UVA106,USA,UVA,high social pressure,female,18,Asian-American,0,-0.08333333333333304,2.3333333333333335,2.4583333333333335,2.3333333333333335,2.5416666666666665
UVA109,USA,UVA,low social pressure,male,19,Asian-American,-0.08333333333333348,0.3333333333333335,2.1666666666666665,2.8333333333333335,2.25,2.5
UVA114,USA,UVA,high social pressure,male,20,"White, non-Hispanic or Latino",-0.25,0,2.4166666666666665,2.8333333333333335,2.6666666666666665,2.8333333333333335
UVA118,USA,UVA,high social pressure,female,21,"White, non-Hispanic or Latino",0.3333333333333335,0.5416666666666665,2.5833333333333335,2.7916666666666665,2.25,2.25
UVA122,USA,UVA,high social pressure,female,21,"White, non-Hispanic or Latino",0.08333333333333304,-0.125,2.9166666666666665,3.75,2.8333333333333335,3.875
UVA126,USA,UVA,high social pressure,male,19,African-American,-0.16666666666666652,0.04166666666666652,2.5833333333333335,2.6666666666666665,2.75,2.625
UVA131,USA,UVA,low social pressure,female,19,"White, non-Hispanic or Latino",-0.3333333333333335,-0.16666666666666652,2.1666666666666665,2.3333333333333335,2.5,2.5
UVA137,USA,UVA,low social pressure,male,18,Latino or Hispanic,0.41666666666666696,0,2.5833333333333335,2.4583333333333335,2.1666666666666665,2.4583333333333335
UVA142,USA,UVA,high social pressure,male,19,Multiracial,0.08333333333333348,0.20833333333333348,2.75,2.75,2.6666666666666665,2.5416666666666665
UVA145,USA,UVA,low social pressure,male,18,"White, non-Hispanic or Latino",-0.5,-0.125,1.75,3,2.25,3.125
UVA148,USA,UVA,high social pressure,female,21,"White, non-Hispanic or Latino",0.25,0,2.5833333333333335,2.7083333333333335,2.3333333333333335,2.7083333333333335
UVA151,USA,UVA,low social pressure,male,18,Multiracial,-0.4166666666666665,-0.25,2.75,3.1666666666666665,3.1666666666666665,3.4166666666666665
UVA156,USA,UVA,high social pressure,female,19,"White, non-Hispanic or Latino",0.16666666666666652,0.125,2.6666666666666665,2.4166666666666665,2.5,2.2916666666666665
UVA159,USA,UVA,low social pressure,female,19,African-American,0,-0.04166666666666652,3,2.9583333333333335,3,3
UVA162,USA,UVA,high social pressure,male,18,Asian-American,-0.16666666666666652,0.08333333333333348,2,2.8333333333333335,2.1666666666666665,2.75
UVA999,USA,UVA,low social pressure,male,26,"White, non-Hispanic or Latino",0,0,2,2,2,2
UVA996,USA,UVA,high social pressure,female,19,"White, non-Hispanic or Latino",0.4166666666666665,0.20833333333333348,2.9166666666666665,3,2.5,2.7916666666666665
UVA4,USA,UVA,high social pressure,female,19,"White, non-Hispanic or Latino",0,0.04166666666666696,2.5833333333333335,2.9583333333333335,2.5833333333333335,2.9166666666666665
UVA10,USA,UVA,high social pressure,male,21,"White, non-Hispanic or Latino",0,0.08333333333333348,2.6666666666666665,2.625,2.6666666666666665,2.5416666666666665
UVA11,USA,UVA,low social pressure,male,20,"White, non-Hispanic or Latino",0,0.04166666666666696,2.9166666666666665,2.8333333333333335,2.9166666666666665,2.7916666666666665
UVA16,USA,UVA,high social pressure,female,20,"White, non-Hispanic or Latino",0,0.125,2.5,2.75,2.5,2.625
UVA19,USA,UVA,low social pressure,female,19,"White, non-Hispanic or Latino",-0.08333333333333348,-0.08333333333333348,2.5,2.875,2.5833333333333335,2.9583333333333335
UVA22,USA,UVA,high social pressure,male,19,"White, non-Hispanic or Latino",0,0.04166666666666674,2,2,2,1.9583333333333333
UVA25,USA,UVA,low social pressure,female,20,Latino or Hispanic,-0.08333333333333348,-0.08333333333333348,2.4166666666666665,2.0416666666666665,2.5,2.125
UVA28,USA,UVA,high social pressure,female,19,African-American,-0.4166666666666665,-0.666666666666667,2.8333333333333335,2.6666666666666665,3.25,3.3333333333333335
UVA33,USA,UVA,low social pressure,female,19,"White, non-Hispanic or Latino",-0.3333333333333335,0,2.4166666666666665,3,2.75,3
UVA34,USA,UVA,high social pressure,male,18,Asian-American,-0.08333333333333348,0,2.9166666666666665,2.875,3,2.875
UVA37,USA,UVA,low social pressure,male,24,"White, non-Hispanic or Latino",0.08333333333333304,0.5833333333333335,2.1666666666666665,2.9583333333333335,2.0833333333333335,2.375
UVA38,USA,UVA,high social pressure,male,19,"White, non-Hispanic or Latino",0.08333333333333304,0.04166666666666652,2.6666666666666665,2.75,2.5833333333333335,2.7083333333333335
UVA45,USA,UVA,low social pressure,male,20,African-American,-0.5,-0.7916666666666665,2.5,2.3333333333333335,3,3.125
UVA48,USA,UVA,high social pressure,female,18,Latino or Hispanic,0.08333333333333348,-0.16666666666666652,2.8333333333333335,2.5833333333333335,2.75,2.75
UVA49,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",-0.16666666666666696,0.04166666666666652,2.4166666666666665,3.0416666666666665,2.5833333333333335,3
UVA52,USA,UVA,high social pressure,female,20,Asian-American,0.25,-0.04166666666666696,3.1666666666666665,3.0416666666666665,2.9166666666666665,3.0833333333333335
UVA54,USA,UVA,high social pressure,female,21,"White, non-Hispanic or Latino",-0.5,-0.25,2.25,2.5,2.75,2.75
UVA56,USA,UVA,high social pressure,female,18,Multiracial,0.16666666666666652,0.20833333333333304,2.1666666666666665,2.7916666666666665,2,2.5833333333333335
UVA59,USA,UVA,low social pressure,female,19,Asian-American,-0.16666666666666696,0.16666666666666696,2.4166666666666665,2.9583333333333335,2.5833333333333335,2.7916666666666665
UVA62,USA,UVA,high social pressure,male,19,Latino or Hispanic,0.08333333333333348,-0.2916666666666665,2.5833333333333335,2.5833333333333335,2.5,2.875
UVA64,USA,UVA,high social pressure,male,18,"White, non-Hispanic or Latino",-0.25,-0.08333333333333304,2.75,2.8333333333333335,3,2.9166666666666665
UVA67,USA,UVA,low social pressure,male,20,Multiracial,0,-0.20833333333333348,3.9166666666666665,2.9166666666666665,3.9166666666666665,3.125
UVA69,USA,UVA,low social pressure,female,20,"White, non-Hispanic or Latino",0.4166666666666665,0,2.9166666666666665,2.7083333333333335,2.5,2.7083333333333335
UVA70,USA,UVA,high social pressure,female,19,"White, non-Hispanic or Latino",0,-0.04166666666666652,3,3.2083333333333335,3,3.25
UVA74,USA,UVA,high social pressure,female,18,Multiracial,1.0833333333333335,0.16666666666666652,3.5,2.875,2.4166666666666665,2.7083333333333335
UVA78,USA,UVA,high social pressure,male,19,Multiracial,0,0.125,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.7083333333333335
UVA80,USA,UVA,high social pressure,female,18,African-American,-0.16666666666666652,-0.16666666666666696,2.8333333333333335,3.2916666666666665,3,3.4583333333333335
UVA83,USA,UVA,low social pressure,male,18,Asian-American,-0.08333333333333304,0.08333333333333348,2.5833333333333335,3,2.6666666666666665,2.9166666666666665
UVA86,USA,UVA,high social pressure,male,18,"White, non-Hispanic or Latino",-0.41666666666666696,-0.08333333333333348,2.1666666666666665,2.6666666666666665,2.5833333333333335,2.75
UVA91,USA,UVA,low social pressure,female,18,Native Hawaiian and other Pacific Islander,-0.5833333333333335,-0.20833333333333304,2.5,3.2083333333333335,3.0833333333333335,3.4166666666666665
UVA94,USA,UVA,high social pressure,female,20,"White, non-Hispanic or Latino",-0.3333333333333335,-0.16666666666666696,2.6666666666666665,2.7916666666666665,3,2.9583333333333335
UVA97,USA,UVA,low social pressure,male,18,"White, non-Hispanic or Latino",-0.25,-0.25,2.3333333333333335,2.4166666666666665,2.5833333333333335,2.6666666666666665
UVA99,USA,UVA,low social pressure,male,19,"White, non-Hispanic or Latino",-0.4166666666666665,-0.16666666666666652,2.0833333333333335,2.375,2.5,2.5416666666666665
UVA101,USA,UVA,low social pressure,male,21,"White, non-Hispanic or Latino",0.33333333333333304,0.08333333333333304,2.9166666666666665,3.0416666666666665,2.5833333333333335,2.9583333333333335
UVA104,USA,UVA,high social pressure,female,19,Latino or Hispanic,0.25,0.2916666666666665,2.6666666666666665,2.7916666666666665,2.4166666666666665,2.5
UVA107,USA,UVA,low social pressure,female,20,"White, non-Hispanic or Latino",0.833333333333333,0.29166666666666696,2.9166666666666665,2.9583333333333335,2.0833333333333335,2.6666666666666665
UVA110,USA,UVA,high social pressure,female,19,"White, non-Hispanic or Latino",-0.6666666666666665,0.125,2.75,3.5833333333333335,3.4166666666666665,3.4583333333333335
UVA112,USA,UVA,high social pressure,male,20,African-American,0.16666666666666652,0.16666666666666652,2.9166666666666665,3,2.75,2.8333333333333335
UVA115,USA,UVA,low social pressure,female,20,"White, non-Hispanic or Latino",0,0,2,3,2,3
UVA117,USA,UVA,low social pressure,female,20,"White, non-Hispanic or Latino",0.25,0.125,2.5,2.6666666666666665,2.25,2.5416666666666665
UVA120,USA,UVA,high social pressure,male,21,"White, non-Hispanic or Latino",0.25,0.16666666666666652,2.5,2.6666666666666665,2.25,2.5
UVA124,USA,UVA,high social pressure,male,20,African-American,-0.16666666666666652,0.25,2.8333333333333335,2.9583333333333335,3,2.7083333333333335
